TIME,GEO,MEAT,MEATITEM,UNIT,Value,Flag and Footnotes
2020M11,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2020M11,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),86,
2020M11,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,138,
2020M11,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"58,386.00",
2020M11,Ireland,Bovine meat,Slaughterings,Thousand tonnes,55.88,
2020M11,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),167.08,
2020M11,Ireland,Pigmeat,Slaughterings,Thousand tonnes,29.33,
2020M11,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),324.94,
2020M11,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.37,
2020M11,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),249.37,
2020M11,Ireland,Poultry meat,Slaughterings,Thousand tonnes,14.08,
2020M11,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,718.37",
2020M12,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,96,
2020M12,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),288,
2020M12,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,417,
2020M12,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,302.00",
2020M12,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2020M12,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),108,
2020M12,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,140,
2020M12,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"57,925.00",
2020M12,Ireland,Bovine meat,Slaughterings,Thousand tonnes,48.39,
2020M12,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),145.65,
2020M12,Ireland,Pigmeat,Slaughterings,Thousand tonnes,25.65,
2020M12,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),289.76,
2020M12,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.5,
2020M12,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),254.5,
2020M12,Ireland,Poultry meat,Slaughterings,Thousand tonnes,21.17,
2020M12,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"10,049.64",
2021M01,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,83,
2021M01,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),251,
2021M01,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,434,
2021M01,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,418.00",
2021M01,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M01,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),73,
2021M01,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,129,
2021M01,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"55,699.00",
2021M01,Ireland,Bovine meat,Slaughterings,Thousand tonnes,44.72,
2021M01,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),134.58,
2021M01,Ireland,Pigmeat,Slaughterings,Thousand tonnes,26.87,
2021M01,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),290.96,
2021M01,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,4.68,
2021M01,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),217.9,
2021M01,Ireland,Poultry meat,Slaughterings,Thousand tonnes,13.82,
2021M01,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,939.26",
2021M02,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,87,
2021M02,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),258,
2021M02,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,417,
2021M02,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,288.00",
2021M02,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,1,
2021M02,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),72,
2021M02,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,120,
2021M02,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"51,921.00",
2021M02,Ireland,Bovine meat,Slaughterings,Thousand tonnes,43.43,
2021M02,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),136.65,
2021M02,Ireland,Pigmeat,Slaughterings,Thousand tonnes,26.85,
2021M02,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),293.59,
2021M02,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,4,
2021M02,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),184.87,
2021M02,Ireland,Poultry meat,Slaughterings,Thousand tonnes,12.39,
2021M02,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,167.26",
2021M03,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,98,
2021M03,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),300,
2021M03,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,451,
2021M03,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,687.00",
2021M03,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,3,
2021M03,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),141,
2021M03,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,141,
2021M03,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"62,978.00",
2021M03,Ireland,Bovine meat,Slaughterings,Thousand tonnes,51.59,
2021M03,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),164.09,
2021M03,Ireland,Pigmeat,Slaughterings,Thousand tonnes,29.62,
2021M03,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),322.1,
2021M03,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.02,
2021M03,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),232.94,
2021M03,Ireland,Poultry meat,Slaughterings,Thousand tonnes,13.54,
2021M03,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,638.79",
2021M04,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,85,
2021M04,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),258,
2021M04,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,414,
2021M04,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,295.00",
2021M04,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M04,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),113,
2021M04,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,127,
2021M04,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"58,332.00",
2021M04,Ireland,Bovine meat,Slaughterings,Thousand tonnes,45.46,
2021M04,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),137.17,
2021M04,Ireland,Pigmeat,Slaughterings,Thousand tonnes,28.47,
2021M04,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),312.05,
2021M04,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,4.22,
2021M04,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),201.65,
2021M04,Ireland,Poultry meat,Slaughterings,Thousand tonnes,16.41,
2021M04,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"10,897.80",
2021M05,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,80,
2021M05,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),241,
2021M05,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,398,
2021M05,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,150.00",
2021M05,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M05,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),114,
2021M05,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,123,
2021M05,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"55,788.00",
2021M05,Ireland,Bovine meat,Slaughterings,Thousand tonnes,46.26,
2021M05,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),136.15,
2021M05,Ireland,Pigmeat,Slaughterings,Thousand tonnes,26.4,
2021M05,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),290.64,
2021M05,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,4.38,
2021M05,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),211.41,
2021M05,Ireland,Poultry meat,Slaughterings,Thousand tonnes,13.59,
2021M05,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"9,042.35",
2021M06,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,85,
2021M06,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),255,
2021M06,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,409,
2021M06,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,249.00",
2021M06,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M06,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),92,
2021M06,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,134,
2021M06,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"60,344.00",
2021M06,Ireland,Bovine meat,Slaughterings,Thousand tonnes,46.78,
2021M06,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),139.22,
2021M06,Ireland,Pigmeat,Slaughterings,Thousand tonnes,27.58,
2021M06,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),306.94,
2021M06,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.25,
2021M06,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),255.6,
2021M06,Ireland,Poultry meat,Slaughterings,Thousand tonnes,13.13,
2021M06,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,649.16",
2021M07,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,83,
2021M07,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),254,
2021M07,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,394,
2021M07,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,162.00",
2021M07,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,3,
2021M07,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),124,
2021M07,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,133,
2021M07,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"61,554.00",
2021M07,Ireland,Bovine meat,Slaughterings,Thousand tonnes,52.06,
2021M07,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),153.96,
2021M07,Ireland,Pigmeat,Slaughterings,Thousand tonnes,27.91,
2021M07,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),314.98,
2021M07,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,6.48,
2021M07,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),306.25,
2021M07,Ireland,Poultry meat,Slaughterings,Thousand tonnes,16.81,
2021M07,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"11,024.67",
2021M08,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,87,
2021M08,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),261,
2021M08,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,401,
2021M08,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,215.00",
2021M08,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M08,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),83,
2021M08,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,133,
2021M08,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"59,328.00",
2021M08,Ireland,Bovine meat,Slaughterings,Thousand tonnes,53.32,
2021M08,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),155.8,
2021M08,Ireland,Pigmeat,Slaughterings,Thousand tonnes,27.57,
2021M08,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),307.38,
2021M08,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.9,
2021M08,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),283.1,
2021M08,Ireland,Poultry meat,Slaughterings,Thousand tonnes,12.69,
2021M08,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,367.11",
2021M09,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,90,
2021M09,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),273,
2021M09,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,409,
2021M09,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,304.00",
2021M09,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M09,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),90,
2021M09,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,137,
2021M09,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"60,103.00",
2021M09,Ireland,Bovine meat,Slaughterings,Thousand tonnes,55.68,
2021M09,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),163.24,
2021M09,Ireland,Pigmeat,Slaughterings,Thousand tonnes,28.27,
2021M09,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),312.73,
2021M09,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,6.24,
2021M09,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),298.31,
2021M09,Ireland,Poultry meat,Slaughterings,Thousand tonnes,16.87,
2021M09,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"10,740.27",
2021M10,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,92,
2021M10,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),280,
2021M10,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,404,
2021M10,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,242.00",
2021M10,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M10,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),93,
2021M10,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,133,
2021M10,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"57,985.00",
2021M10,Ireland,Bovine meat,Slaughterings,Thousand tonnes,53.48,
2021M10,Ireland,Bovine meat,Slaughterings,Thousand heads (animals),158.79,
2021M10,Ireland,Pigmeat,Slaughterings,Thousand tonnes,27.07,
2021M10,Ireland,Pigmeat,Slaughterings,Thousand heads (animals),297.45,
2021M10,Ireland,Sheepmeat,Slaughterings,Thousand tonnes,5.72,
2021M10,Ireland,Sheepmeat,Slaughterings,Thousand heads (animals),266.16,
2021M10,Ireland,Poultry meat,Slaughterings,Thousand tonnes,12.71,
2021M10,Ireland,Poultry meat,Slaughterings,Thousand heads (animals),"8,197.00",
2021M11,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand tonnes,104,
2021M11,Germany (until 1990 former territory of the FRG),Bovine meat,Slaughterings,Thousand heads (animals),319,
2021M11,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand tonnes,421,
2021M11,Germany (until 1990 former territory of the FRG),Pigmeat,Slaughterings,Thousand heads (animals),"4,402.00",
2021M11,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand tonnes,2,
2021M11,Germany (until 1990 former territory of the FRG),Sheepmeat,Slaughterings,Thousand heads (animals),93,
2021M11,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand tonnes,137,
2021M11,Germany (until 1990 former territory of the FRG),Poultry meat,Slaughterings,Thousand heads (animals),"59,079.00",
